,filename,year,month,day,hour,minute,lng,lat,alt,camera,width,height,frames,fps,time,mean_brightness,class,datetime
180,M20251008_185041_MasLaRoca_NE,2025,50,8,18,50,2.19,41.56,570.0,NE,720.0,576.0,124.0,25.0,2.56,59.84,,
181,M20251008_190358_MasLaRoca_NE,2025,3,8,19,3,2.19,41.56,570.0,NE,720.0,576.0,123.0,25.0,2.52,50.2,,2025-03-08 19:03:00
182,M20251008_191124_MasLaRoca_NE,2025,11,8,19,11,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,123.0,,2025-11-08 19:11:00
183,M20251008_192457_MasLaRoca_NE,2025,24,8,19,24,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,60.2,,
184,M20251008_195836_MasLaRoca_NE,2025,58,8,19,58,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,74.0,,
185,M20251008_203831_MasLaRoca_NE,2025,38,8,20,38,2.19,41.56,570.0,NE,720.0,576.0,72.0,25.0,0.48,44.625,,
186,M20251009_020733_MasLaRoca_NE,2025,7,9,2,7,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,50.5,,2025-07-09 02:07:00
187,M20251009_025614_MasLaRoca_NE,2025,56,9,2,56,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,44.5,,
188,M20251008_175651_MasLaRoca_NE,2025,56,8,17,56,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,51.5,,
189,M20251008_181244_MasLaRoca_NE,2025,12,8,18,12,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,144.33333333333334,,2025-12-08 18:12:00
190,M20251008_181658_MasLaRoca_NE,2025,16,8,18,16,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,44.5,,
191,M20251008_183951_MasLaRoca_NE,2025,39,8,18,39,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,91.0,,
192,M20251008_210540_MasLaRoca_NE,2025,5,8,21,5,2.19,41.56,570.0,NE,720.0,576.0,132.0,25.0,2.84,89.33333333333333,,2025-05-08 21:05:00
193,M20251008_213942_MasLaRoca_NE,2025,39,8,21,39,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,117.66666666666669,,
194,M20251009_025818_MasLaRoca_NE,2025,58,9,2,58,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,52.0,,
195,M20251008_174307_MasLaRoca_NE,2025,43,8,17,43,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,15.0,,
196,M20251008_175325_MasLaRoca_NE,2025,53,8,17,53,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,35.09090909090909,,
197,M20251008_182739_MasLaRoca_NE,2025,27,8,18,27,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,79.0,,
198,M20251008_193805_MasLaRoca_NE,2025,38,8,19,38,2.19,41.56,570.0,NE,720.0,576.0,105.0,25.0,1.76,70.57142857142857,,
199,M20251009_004857_MasLaRoca_NE,2025,48,9,0,48,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,88.5,,
200,M20251008_180215_MasLaRoca_NE,2025,2,8,18,2,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,46.2,,2025-02-08 18:02:00
201,M20251008_181226_MasLaRoca_NE,2025,12,8,18,12,2.19,41.56,570.0,NE,720.0,576.0,390.0,25.0,13.16,55.42105263157895,,2025-12-08 18:12:00
202,M20251008_182420_MasLaRoca_NE,2025,24,8,18,24,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,49.5,,
203,M20251008_182609_MasLaRoca_NE,2025,26,8,18,26,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.36,48.76923076923077,,
204,M20251008_190229_MasLaRoca_NE,2025,2,8,19,2,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,60.5,,2025-02-08 19:02:00
205,M20251008_190635_MasLaRoca_NE,2025,6,8,19,6,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,100.0,,2025-06-08 19:06:00
206,M20251008_211927_MasLaRoca_NE,2025,19,8,21,19,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,57.2,,
207,M20251008_183349_MasLaRoca_NE,2025,33,8,18,33,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,86.16666666666667,,
208,M20251008_192824_MasLaRoca_NE,2025,28,8,19,28,2.19,41.56,570.0,NE,720.0,576.0,146.0,25.0,3.4,78.23076923076923,,
209,M20251009_001442_MasLaRoca_NE,2025,14,9,0,14,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,106.0,,
210,M20251009_004832_MasLaRoca_NE,2025,48,9,0,48,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,93.0,,
211,M20251008_210548_MasLaRoca_NE,2025,5,8,21,5,2.19,41.56,570.0,NE,720.0,576.0,116.0,25.0,2.2,88.18181818181819,,2025-05-08 21:05:00
212,M20251008_182112_MasLaRoca_NE,2025,21,8,18,21,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,54.75,,
213,M20251008_184633_MasLaRoca_NE,2025,46,8,18,46,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,42.888888888888886,,
214,M20251008_225558_MasLaRoca_NE,2025,55,8,22,55,2.19,41.56,570.0,NE,720.0,576.0,147.0,25.0,3.48,68.2,,
215,M20251008_225606_MasLaRoca_NE,2025,56,8,22,56,2.19,41.56,570.0,NE,720.0,576.0,107.0,25.0,1.88,84.95454545454545,,
216,M20251009_035943_MasLaRoca_NE,2025,59,9,3,59,2.19,41.56,570.0,NE,720.0,576.0,86.0,25.0,1.04,65.203125,,
217,M20251009_172250_MasLaRoca_NE,2025,22,9,17,22,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,34.0,,
218,M20251009_172214_MasLaRoca_NE,2025,22,9,17,22,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,43.0,,
219,M20251009_172250_MasLaRoca_NE,2025,22,9,17,22,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,34.0,,
220,M20251010_002650_MasLaRoca_NE,2025,26,10,0,26,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,45.0,,
221,M20251010_004106_MasLaRoca_NE,2025,41,10,0,41,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,51.0,,
222,M20251010_010903_MasLaRoca_NE,2025,9,10,1,9,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,98.5,,2025-09-10 01:09:00
223,M20251010_025957_MasLaRoca_NE,2025,59,10,2,59,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,111.5,,
224,M20251010_031449_MasLaRoca_NE,2025,14,10,3,14,2.19,41.56,570.0,NE,720.0,576.0,89.0,25.0,1.12,71.93333333333334,,
225,M20251010_043612_MasLaRoca_NE,2025,36,10,4,36,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.28,86.61904761904762,,
226,M20251009_205021_MasLaRoca_NE,2025,50,9,20,50,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,44.0,,
227,M20251009_211710_MasLaRoca_NE,2025,17,9,21,17,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,59.95,,
228,M20251009_213954_MasLaRoca_NE,2025,39,9,21,39,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,70.0,,
229,M20251009_215940_MasLaRoca_NE,2025,59,9,21,59,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,47.66666666666666,,
230,M20251009_221051_MasLaRoca_NE,2025,10,9,22,10,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,56.0,,2025-10-09 22:10:00
231,M20251009_172214_MasLaRoca_NE,2025,22,9,17,22,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,43.0,,
232,M20251009_225203_MasLaRoca_NE,2025,52,9,22,52,2.19,41.56,570.0,NE,720.0,576.0,194.0,25.0,5.36,102.92957746478874,,
233,M20251009_180127_MasLaRoca_NE,2025,1,9,18,1,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,41.71428571428572,,2025-01-09 18:01:00
234,M20251009_230136_MasLaRoca_NE,2025,1,9,23,1,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,49.0,,2025-01-09 23:01:00
235,M20251010_000354_MasLaRoca_NE,2025,3,10,0,3,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,62.0,,2025-03-10 00:03:00
236,M20251009_181640_MasLaRoca_NE,2025,16,9,18,16,2.19,41.56,570.0,NE,720.0,576.0,97.0,25.0,0.56,85.08108108108108,,
237,M20251010_003128_MasLaRoca_NE,2025,31,10,0,31,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,47.0,,
238,M20251010_003534_MasLaRoca_NE,2025,35,10,0,35,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,46.0,,
239,M20251010_003741_MasLaRoca_NE,2025,37,10,0,37,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,48.0,,
240,M20251009_192927_MasLaRoca_NE,2025,29,9,19,29,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.04,89.0,,
241,M20251010_020024_MasLaRoca_NE,2025,0,10,2,0,2.19,41.56,570.0,NE,720.0,576.0,124.0,25.0,2.52,105.66666666666669,,
242,M20251009_200922_MasLaRoca_NE,2025,9,9,20,9,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,48.0,,2025-09-09 20:09:00
243,M20251009_203527_MasLaRoca_NE,2025,35,9,20,35,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,72.96875,,
244,M20251009_205128_MasLaRoca_NE,2025,51,9,20,51,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.28,55.45,,
245,M20251009_211608_MasLaRoca_NE,2025,16,9,21,16,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,47.66666666666666,,
246,M20251009_220702_MasLaRoca_NE,2025,7,9,22,7,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,43.5,,2025-07-09 22:07:00
247,M20251009_175155_MasLaRoca_NE,2025,51,9,17,51,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,23.0,,
248,M20251009_180439_MasLaRoca_NE,2025,4,9,18,4,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,142.0,,2025-04-09 18:04:00
249,M20251009_202850_MasLaRoca_NE,2025,28,9,20,28,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,91.0,,
250,M20251009_203727_MasLaRoca_NE,2025,37,9,20,37,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.2,54.82142857142857,,
251,M20251009_204700_MasLaRoca_NE,2025,47,9,20,47,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,48.0,,
252,M20251009_210401_MasLaRoca_NE,2025,4,9,21,4,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.04,57.0,,2025-04-09 21:04:00
253,M20251009_212255_MasLaRoca_NE,2025,22,9,21,22,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.2,50.38461538461539,,
254,M20251009_213038_MasLaRoca_NE,2025,30,9,21,30,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.16,52.0,,
255,M20251010_001502_MasLaRoca_NE,2025,15,10,0,15,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,53.0,,
256,M20251009_181327_MasLaRoca_NE,2025,13,9,18,13,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,65.0,,
257,M20251010_001600_MasLaRoca_NE,2025,16,10,0,16,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,48.0,,
258,M20251009_191256_MasLaRoca_NE,2025,12,9,19,12,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,153.5,,2025-12-09 19:12:00
259,M20251009_194814_MasLaRoca_NE,2025,48,9,19,48,2.19,41.56,570.0,NE,720.0,576.0,135.0,25.0,2.96,84.47826086956522,,
260,M20251009_205833_MasLaRoca_NE,2025,58,9,20,58,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.32,97.39285714285714,,
261,M20251009_211847_MasLaRoca_NE,2025,18,9,21,18,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.04,56.0,,
262,M20251009_212737_MasLaRoca_NE,2025,27,9,21,27,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.16,46.6,,
263,M20251009_212939_MasLaRoca_NE,2025,29,9,21,29,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.28,54.03125,,
264,M20251009_222743_MasLaRoca_NE,2025,27,9,22,27,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,106.5,,
265,M20251009_225021_MasLaRoca_NE,2025,50,9,22,50,2.19,41.56,570.0,NE,720.0,576.0,206.0,25.0,5.84,106.47540983606558,,
266,M20251009_174750_MasLaRoca_NE,2025,47,9,17,47,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,15.333333333333334,,
267,M20251009_180147_MasLaRoca_NE,2025,1,9,18,1,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.16,127.96551724137932,,2025-01-09 18:01:00
268,M20251010_001651_MasLaRoca_NE,2025,16,10,0,16,2.19,41.56,570.0,NE,720.0,576.0,83.0,25.0,0.92,53.5,,
269,M20251009_200033_MasLaRoca_NE,2025,0,9,20,0,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,78.5,,
270,M20251010_032716_MasLaRoca_NE,2025,27,10,3,27,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,81.0,,
271,M20251009_201653_MasLaRoca_NE,2025,16,9,20,16,2.19,41.56,570.0,NE,720.0,576.0,80.0,25.0,0.76,111.75,,
272,M20251010_041741_MasLaRoca_NE,2025,17,10,4,17,2.19,41.56,570.0,NE,720.0,576.0,82.0,25.0,0.88,52.16,,
273,M20251009_202403_MasLaRoca_NE,2025,24,9,20,24,2.19,41.56,570.0,NE,720.0,576.0,119.0,25.0,2.36,68.75,,
274,M20251009_204157_MasLaRoca_NE,2025,41,9,20,41,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.04,76.0,,
275,M20251009_204343_MasLaRoca_NE,2025,43,9,20,43,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,49.4,,
276,M20251009_204851_MasLaRoca_NE,2025,48,9,20,48,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,47.0,,
277,M20251009_204930_MasLaRoca_NE,2025,49,9,20,49,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,53.0,,
278,M20251009_222940_MasLaRoca_NE,2025,29,9,22,29,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,42.0,,
279,M20251009_224415_MasLaRoca_NE,2025,44,9,22,44,2.19,41.56,570.0,NE,720.0,576.0,75.0,25.0,0.56,66.06666666666666,,
280,M20251009_180522_MasLaRoca_NE,2025,5,9,18,5,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,58.766666666666666,,2025-05-09 18:05:00
281,M20251010_011713_MasLaRoca_NE,2025,17,10,1,17,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,101.5,,
282,M20251009_195257_MasLaRoca_NE,2025,52,9,19,52,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,79.0,,
283,M20251009_204102_MasLaRoca_NE,2025,41,9,20,41,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,50.0,,
284,M20251009_204756_MasLaRoca_NE,2025,47,9,20,47,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,49.0,,
285,M20251009_205417_MasLaRoca_NE,2025,54,9,20,54,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,48.0,,
286,M20251009_210450_MasLaRoca_NE,2025,4,9,21,4,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,41.0,,2025-04-09 21:04:00
287,M20251009_212006_MasLaRoca_NE,2025,20,9,21,20,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.12,58.5,,
288,M20251009_213321_MasLaRoca_NE,2025,33,9,21,33,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,69.0,,
289,M20251009_220747_MasLaRoca_NE,2025,7,9,22,7,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,93.5,,2025-07-09 22:07:00
290,M20251009_225033_MasLaRoca_NE,2025,50,9,22,50,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,61.0,,
291,M20251010_000608_MasLaRoca_NE,2025,6,10,0,6,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,57.0,,2025-06-10 00:06:00
292,M20251009_184455_MasLaRoca_NE,2025,44,9,18,44,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,80.0,,
293,M20251009_192329_MasLaRoca_NE,2025,23,9,19,23,2.19,41.56,570.0,NE,720.0,576.0,74.0,25.0,0.56,58.8125,,
294,M20251010_042427_MasLaRoca_NE,2025,24,10,4,24,2.19,41.56,570.0,NE,720.0,576.0,94.0,25.0,1.36,58.77777777777778,,
295,M20251009_205327_MasLaRoca_NE,2025,53,9,20,53,2.19,41.56,570.0,NE,720.0,576.0,116.0,25.0,2.2,70.27272727272727,,
296,M20251009_212455_MasLaRoca_NE,2025,24,9,21,24,2.19,41.56,570.0,NE,720.0,576.0,73.0,25.0,0.52,74.56862745098039,,
297,M20251009_213151_MasLaRoca_NE,2025,31,9,21,31,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.28,65.45714285714286,,
298,M20251009_214315_MasLaRoca_NE,2025,43,9,21,43,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.36,85.94545454545455,,
299,M20251009_182459_MasLaRoca_NE,2025,24,9,18,24,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,42.57142857142857,,
300,M20251010_001745_MasLaRoca_NE,2025,17,10,0,17,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,51.0,,
301,M20251009_184702_MasLaRoca_NE,2025,47,9,18,47,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,56.0,,
302,M20251009_190842_MasLaRoca_NE,2025,8,9,19,8,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,81.16666666666667,,2025-08-09 19:08:00
303,M20251009_194951_MasLaRoca_NE,2025,49,9,19,49,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.12,61.27272727272727,,
304,M20251009_204515_MasLaRoca_NE,2025,45,9,20,45,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,43.0,,
305,M20251009_210121_MasLaRoca_NE,2025,1,9,21,1,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.28,50.3125,,2025-01-09 21:01:00
306,M20251009_211509_MasLaRoca_NE,2025,15,9,21,15,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,63.0,,
307,M20251009_211802_MasLaRoca_NE,2025,18,9,21,18,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,52.0,,
308,M20251009_211905_MasLaRoca_NE,2025,19,9,21,19,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,43.5,,
309,M20251009_213543_MasLaRoca_NE,2025,35,9,21,35,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,66.5,,
310,M20251009_213838_MasLaRoca_NE,2025,38,9,21,38,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.12,101.5,,
311,M20251009_215249_MasLaRoca_NE,2025,52,9,21,52,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.08,59.125,,
312,M20251011_042415_MasLaRoca_NE,2025,24,11,4,24,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,74.5,,
313,M20251011_042528_MasLaRoca_NE,2025,25,11,4,25,2.19,41.56,570.0,NE,720.0,576.0,187.0,25.0,5.08,79.78861788617886,,
314,M20251010_182921_MasLaRoca_NE,2025,29,10,18,29,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,168.5,,
315,M20251010_190345_MasLaRoca_NE,2025,3,10,19,3,2.19,41.56,570.0,NE,720.0,576.0,142.0,25.0,3.24,67.73469387755102,,2025-03-10 19:03:00
316,M20251010_190648_MasLaRoca_NE,2025,6,10,19,6,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,45.8,,2025-06-10 19:06:00
317,M20251010_193210_MasLaRoca_NE,2025,32,10,19,32,2.19,41.56,570.0,NE,720.0,576.0,74.0,25.0,0.52,45.59090909090909,,
318,M20251010_225807_MasLaRoca_NE,2025,58,10,22,58,2.19,41.56,570.0,NE,720.0,576.0,201.0,25.0,5.64,71.64150943396227,,
319,M20251011_023112_MasLaRoca_NE,2025,31,11,2,31,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,39.5,,
320,M20251011_030728_MasLaRoca_NE,2025,7,11,3,7,2.19,41.56,570.0,NE,720.0,576.0,61.0,25.0,0.04,60.0,,2025-07-11 03:07:00
321,M20251011_035213_MasLaRoca_NE,2025,52,11,3,52,2.19,41.56,570.0,NE,720.0,576.0,88.0,25.0,1.08,66.28571428571429,,
322,M20251011_035654_MasLaRoca_NE,2025,56,11,3,56,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,44.333333333333336,,
323,M20251011_043341_MasLaRoca_NE,2025,33,11,4,33,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,83.0,,
324,M20251011_045704_MasLaRoca_NE,2025,57,11,4,57,2.19,41.56,570.0,NE,720.0,576.0,76.0,25.0,0.6,49.66666666666666,,
325,M20251010_183041_MasLaRoca_NE,2025,30,10,18,30,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,133.0,,
326,M20251010_183131_MasLaRoca_NE,2025,31,10,18,31,2.19,41.56,570.0,NE,720.0,576.0,144.0,25.0,3.32,61.97058823529412,,
327,M20251010_184801_MasLaRoca_NE,2025,48,10,18,48,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,39.4,,
328,M20251010_190631_MasLaRoca_NE,2025,6,10,19,6,2.19,41.56,570.0,NE,720.0,576.0,175.0,25.0,4.56,61.00990099009901,,2025-06-10 19:06:00
329,M20251011_010437_MasLaRoca_NE,2025,4,11,1,4,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,64.66666666666667,,2025-04-11 01:04:00
330,M20251011_032211_MasLaRoca_NE,2025,22,11,3,22,2.19,41.56,570.0,NE,720.0,576.0,78.0,25.0,0.68,143.33333333333334,,
331,M20251011_040111_MasLaRoca_NE,2025,1,11,4,1,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,64.04761904761905,,2025-01-11 04:01:00
332,M20251010_172131_MasLaRoca_NE,2025,21,10,17,21,2.19,41.56,570.0,NE,720.0,576.0,269.0,25.0,8.32,17.7609756097561,,
333,M20251011_040200_MasLaRoca_NE,2025,2,11,4,2,2.19,41.56,570.0,NE,720.0,576.0,91.0,25.0,1.2,48.55555555555556,,2025-02-11 04:02:00
334,M20251010_175451_MasLaRoca_NE,2025,54,10,17,54,2.19,41.56,570.0,NE,720.0,576.0,78.0,25.0,0.68,24.857142857142858,,
335,M20251010_221600_MasLaRoca_NE,2025,16,10,22,16,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.36,66.53658536585365,,
336,M20251011_024929_MasLaRoca_NE,2025,49,11,2,49,2.19,41.56,570.0,NE,720.0,576.0,87.0,25.0,1.04,154.0,,
337,M20251011_030708_MasLaRoca_NE,2025,7,11,3,7,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,66.0,,2025-07-11 03:07:00
338,M20251011_051012_MasLaRoca_NE,2025,10,11,5,10,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,63.5,,2025-10-11 05:10:00
339,M20251010_183305_MasLaRoca_NE,2025,33,10,18,33,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,36.0,,
340,M20251010_190616_MasLaRoca_NE,2025,6,10,19,6,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,39.0,,2025-06-10 19:06:00
341,M20251010_193546_MasLaRoca_NE,2025,35,10,19,35,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,143.5,,
342,M20251010_204700_MasLaRoca_NE,2025,47,10,20,47,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,114.0,,
343,M20251010_215753_MasLaRoca_NE,2025,57,10,21,57,2.19,41.56,570.0,NE,720.0,576.0,240.0,25.0,7.16,139.75,,
344,M20251010_234703_MasLaRoca_NE,2025,47,10,23,47,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,177.5,,
345,M20251011_001028_MasLaRoca_NE,2025,10,11,0,10,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,43.66666666666666,,2025-10-11 00:10:00
346,M20251011_002836_MasLaRoca_NE,2025,28,11,0,28,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,59.0,,
347,M20251011_024140_MasLaRoca_NE,2025,41,11,2,41,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,50.66666666666666,,
348,M20251010_175103_MasLaRoca_NE,2025,51,10,17,51,2.19,41.56,570.0,NE,720.0,576.0,73.0,25.0,0.48,17.846153846153847,,
349,M20251010_185054_MasLaRoca_NE,2025,50,10,18,50,2.19,41.56,570.0,NE,720.0,576.0,105.0,25.0,1.76,73.73333333333333,,
350,M20251010_222519_MasLaRoca_NE,2025,25,10,22,25,2.19,41.56,570.0,NE,720.0,576.0,79.0,25.0,0.72,93.11111111111111,,
351,M20251010_222554_MasLaRoca_NE,2025,25,10,22,25,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,48.0,,
352,M20251011_041916_MasLaRoca_NE,2025,19,11,4,19,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,89.0,,
353,M20251010_175936_MasLaRoca_NE,2025,59,10,17,59,2.19,41.56,570.0,NE,720.0,576.0,70.0,25.0,0.36,43.10344827586207,,
354,M20251011_050808_MasLaRoca_NE,2025,8,11,5,8,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,72.5,,2025-08-11 05:08:00
355,M20251010_180507_MasLaRoca_NE,2025,5,10,18,5,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,86.0,,2025-05-10 18:05:00
356,M20251010_182827_MasLaRoca_NE,2025,28,10,18,28,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,37.333333333333336,,
357,M20251010_235450_MasLaRoca_NE,2025,54,10,23,54,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,109.0,,
358,M20251011_031049_MasLaRoca_NE,2025,10,11,3,10,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,38.0,,2025-10-11 03:10:00
359,M20251011_040400_MasLaRoca_NE,2025,4,11,4,4,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,118.0,,2025-04-11 04:04:00
